217041480,2021,$150-$299,New South Wales,60
217041480,2021,Non-family household,New South Wales,60
217041480,2021,Queensland,New South Wales,60
217041480,2021,Queensland,Negative/Nil income,60
217041480,2021,$150-$299,Negative/Nil income,60
217041480,2021,Non-family household,Negative/Nil income,60
217041480,2021,Queensland,Negative/Nil income,60
217041480,2021,Queensland,New South Wales,60
217041480,2021,$150-$299,New South Wales,60
217041480,2021,Non-family household,New South Wales,60
217041480,2021,Queensland,New South Wales,60
204021063,2021,Queensland,"$3,500-$3,999",0
204021063,2021,$150-$299,"$3,500-$3,999",0
204021063,2021,Non-family household,"$3,500-$3,999",0
204021063,2021,Queensland,"$3,500-$3,999",0
206051513,2021,Queensland,Queensland,76
206051513,2021,$150-$299,Queensland,76
206051513,2021,Non-family household,Queensland,76
206051513,2021,Queensland,Queensland,76
206051513,2021,Queensland,$150-$299,76
206051513,2021,$150-$299,$150-$299,76
206051513,2021,Non-family household,$150-$299,76
206051513,2021,Queensland,$150-$299,76
206051513,2021,Queensland,Non-family household,76
206051513,2021,$150-$299,Non-family household,76
206051513,2021,Non-family household,Non-family household,76
206051513,2021,Queensland,Non-family household,76
206051513,2021,Queensland,Queensland,76
206051513,2021,$150-$299,Queensland,76
206051513,2021,Non-family household,Queensland,76
206051513,2021,Queensland,Queensland,76
206071145,2021,Total,Tasmania,99
206071145,2021,Total,Tasmania,99
206071145,2021,Total,$500-$649,99
206071145,2021,Total,$500-$649,99
206071145,2021,Total,Tasmania,99
206071145,2021,Total,Tasmania,99
207011521,2021,Queensland,"$3,000-$3,499",66
207011521,2021,$150-$299,"$3,000-$3,499",66
207011521,2021,Non-family household,"$3,000-$3,499",66
207011521,2021,Queensland,"$3,000-$3,499",66
207021425,2021,Total,All incomes not stated,82
207021425,2021,Total,All incomes not stated,82
209011199,2021,Total,"$1,500-$1,749",351
209011199,2021,Total,"$1,500-$1,749",351
210051243,2021,Family households,"$3,000-$3,499",128
212041310,2021,Total,Queensland,59
212041310,2021,Total,Queensland,59
212041310,2021,Total,$150-$299,59
212041310,2021,Total,$150-$299,59
212041310,2021,Total,Non-family household,59
212041310,2021,Total,Non-family household,59
212041310,2021,Total,Queensland,59
212041310,2021,Total,Queensland,59
213011333,2021,Total,"$3,000-$3,499",173
213011333,2021,Total,"$3,000-$3,499",173
215031400,2021,Queensland,Australian Capital Territory,93
215031400,2021,$150-$299,Australian Capital Territory,93
215031400,2021,Non-family household,Australian Capital Territory,93
215031400,2021,Queensland,Australian Capital Territory,93
215031400,2021,Queensland,$800-$999,93
215031400,2021,$150-$299,$800-$999,93
215031400,2021,Non-family household,$800-$999,93
215031400,2021,Queensland,$800-$999,93
215031400,2021,Queensland,Australian Capital Territory,93
215031400,2021,$150-$299,Australian Capital Territory,93
215031400,2021,Non-family household,Australian Capital Territory,93
215031400,2021,Queensland,Australian Capital Territory,93
201011484,2021,Queensland,"$1,500-$1,749",125
201011484,2021,$150-$299,"$1,500-$1,749",125
201011484,2021,Non-family household,"$1,500-$1,749",125
201011484,2021,Queensland,"$1,500-$1,749",125
202011018,2021,Total,"$2,500-$2,999",350
202011018,2021,Total,"$2,500-$2,999",350
202011023,2021,Total,Total,1747
202011023,2021,Total,Total,1747
202011023,2021,Total,Total,1747
202011023,2021,Total,Total,1747
203021047,2021,Queensland,Northern Territory,134
203021047,2021,$150-$299,Northern Territory,134
203021047,2021,Non-family household,Northern Territory,134
203021047,2021,Queensland,Northern Territory,134
203021047,2021,Queensland,$650-$799,134
203021047,2021,$150-$299,$650-$799,134
203021047,2021,Non-family household,$650-$799,134
203021047,2021,Queensland,$650-$799,134
203021047,2021,Queensland,Northern Territory,134
203021047,2021,$150-$299,Northern Territory,134
203021047,2021,Non-family household,Northern Territory,134
203021047,2021,Queensland,Northern Territory,134
203031489,2021,Family households,Tasmania,40
203031489,2021,Family households,$500-$649,40
203031489,2021,Family households,Tasmania,40
204031071,2021,Family households,All incomes not stated,22
205011078,2021,Total,Western Australia,217
205011078,2021,Total,Western Australia,217
205011078,2021,Total,$400-$499,217
205011078,2021,Total,$400-$499,217
205011078,2021,Total,Western Australia,217
205011078,2021,Total,Western Australia,217
205041493,2021,Total,Partial income stated,227
205041493,2021,Total,Partial income stated,227
205041494,2021,Total,New South Wales,106
205041494,2021,Total,New South Wales,106
205041494,2021,Total,Negative/Nil income,106
205041494,2021,Total,Negative/Nil income,106
205041494,2021,Total,New South Wales,106
205041494,2021,Total,New South Wales,106
206041506,2021,Queensland,Western Australia,248
206041506,2021,$150-$299,Western Australia,248
206041506,2021,Non-family household,Western Australia,248
206041506,2021,Queensland,Western Australia,248
206041506,2021,Queensland,$400-$499,248
206041506,2021,$150-$299,$400-$499,248
206041506,2021,Non-family household,$400-$499,248
206041506,2021,Queensland,$400-$499,248
206041506,2021,Queensland,Western Australia,248
206041506,2021,$150-$299,Western Australia,248
206041506,2021,Non-family household,Western Australia,248
206041506,2021,Queensland,Western Australia,248
206051134,2021,Family households,Australian Capital Territory,86
206051134,2021,Family households,$800-$999,86
206051134,2021,Family households,Australian Capital Territory,86
207011519,2021,Family households,Queensland,6
207011519,2021,Family households,$150-$299,6
207011519,2021,Family households,Non-family household,6
207011519,2021,Family households,Queensland,6
208011170,2021,Family households,"$3,500-$3,999",249
208041195,2021,Total,"$1,750-$1,999",368
208041195,2021,Total,"$1,750-$1,999",368
209021526,2021,Family households,Australian Capital Territory,172
209021526,2021,Family households,$800-$999,172
209021526,2021,Family households,Australian Capital Territory,172
209041432,2021,Family households,Western Australia,38
209041432,2021,Family households,$400-$499,38
209041432,2021,Family households,Western Australia,38
209041531,2021,Total,Australian Capital Territory,204
209041531,2021,Total,Australian Capital Territory,204
209041531,2021,Total,$800-$999,204
209041531,2021,Total,$800-$999,204
209041531,2021,Total,Australian Capital Territory,204
209041531,2021,Total,Australian Capital Territory,204
211011258,2021,Total,"$3,500-$3,999",214
211011258,2021,Total,"$3,500-$3,999",214
211031268,2021,Family households,Other Territories,135
211031268,2021,Family households,"$1,000-$1,249",135
211031268,2021,Family households,Other Territories,135
211051282,2021,Queensland,Western Australia,109
211051282,2021,$150-$299,Western Australia,109
211051282,2021,Non-family household,Western Australia,109
211051282,2021,Queensland,Western Australia,109
211051282,2021,Queensland,$400-$499,109
211051282,2021,$150-$299,$400-$499,109
211051282,2021,Non-family household,$400-$499,109
211051282,2021,Queensland,$400-$499,109
211051282,2021,Queensland,Western Australia,109
211051282,2021,$150-$299,Western Australia,109
211051282,2021,Non-family household,Western Australia,109
211051282,2021,Queensland,Western Australia,109
212011552,2021,Total,Australian Capital Territory,541
212011552,2021,Total,Australian Capital Territory,541
212011552,2021,Total,$800-$999,541
212011552,2021,Total,$800-$999,541
212011552,2021,Total,Australian Capital Territory,541
212011552,2021,Total,Australian Capital Territory,541
212021456,2021,Queensland,Partial income stated,16
212021456,2021,$150-$299,Partial income stated,16
212021456,2021,Non-family household,Partial income stated,16
212021456,2021,Queensland,Partial income stated,16
212021553,2021,Queensland,New South Wales,29
212021553,2021,$150-$299,New South Wales,29
212021553,2021,Non-family household,New South Wales,29
212021553,2021,Queensland,New South Wales,29
212021553,2021,Queensland,Negative/Nil income,29
212021553,2021,$150-$299,Negative/Nil income,29
212021553,2021,Non-family household,Negative/Nil income,29
212021553,2021,Queensland,Negative/Nil income,29
212021553,2021,Queensland,New South Wales,29
212021553,2021,$150-$299,New South Wales,29
212021553,2021,Non-family household,New South Wales,29
212021553,2021,Queensland,New South Wales,29
212031457,2021,Total,Western Australia,66
212031457,2021,Total,Western Australia,66
212031457,2021,Total,$400-$499,66
212031457,2021,Total,$400-$499,66
212031457,2021,Total,Western Australia,66
212031457,2021,Total,Western Australia,66
212041563,2021,Family households,"$2,500-$2,999",367
212051319,2021,Family households,Total,5036
212051319,2021,Family households,Total,5036
213031351,2021,Queensland,Tasmania,120
213031351,2021,$150-$299,Tasmania,120
213031351,2021,Non-family household,Tasmania,120
213031351,2021,Queensland,Tasmania,120
213031351,2021,Queensland,$500-$649,120
213031351,2021,$150-$299,$500-$649,120
213031351,2021,Non-family household,$500-$649,120
213031351,2021,Queensland,$500-$649,120
213031351,2021,Queensland,Tasmania,120
213031351,2021,$150-$299,Tasmania,120
213031351,2021,Non-family household,Tasmania,120
213031351,2021,Queensland,Tasmania,120
213041575,2021,Total,Other Territories,275
213041575,2021,Total,Other Territories,275
213041575,2021,Total,"$1,000-$1,249",275
213041575,2021,Total,"$1,000-$1,249",275
213041575,2021,Total,Other Territories,275
213041575,2021,Total,Other Territories,275
213051464,2021,Queensland,All incomes not stated,20
213051464,2021,$150-$299,All incomes not stated,20
213051464,2021,Non-family household,All incomes not stated,20
213051464,2021,Queensland,All incomes not stated,20
213051585,2021,Family households,Western Australia,38
213051585,2021,Family households,$400-$499,38
213051585,2021,Family households,Western Australia,38
214021385,2021,Family households,Partial income stated,277
214021591,2021,Family households,New South Wales,35
214021591,2021,Family households,Negative/Nil income,35
214021591,2021,Family households,New South Wales,35
215011390,2021,Family households,"$1,500-$1,749",108
216031594,2021,Queensland,South Australia,161
216031594,2021,$150-$299,South Australia,161
216031594,2021,Non-family household,South Australia,161
216031594,2021,Queensland,South Australia,161
216031594,2021,Queensland,$300-$399,161
216031594,2021,$150-$299,$300-$399,161
216031594,2021,Non-family household,$300-$399,161
216031594,2021,Queensland,$300-$399,161
216031594,2021,Queensland,South Australia,161
216031594,2021,$150-$299,South Australia,161
216031594,2021,Non-family household,South Australia,161
216031594,2021,Queensland,South Australia,161
217031472,2021,Family households,Northern Territory,244
217031472,2021,Family households,$650-$799,244
217031472,2021,Family households,Northern Territory,244
201011001,2021,Family households,"$4,000 or more",583
201011006,2021,Queensland,"$1,750-$1,999",45
201011006,2021,$150-$299,"$1,750-$1,999",45
201011006,2021,Non-family household,"$1,750-$1,999",45
201011006,2021,Queensland,"$1,750-$1,999",45
201031014,2021,Total,"$3,000-$3,499",63
201031014,2021,Total,"$3,000-$3,499",63
202021029,2021,Total,"$1,750-$1,999",107
202021029,2021,Total,"$1,750-$1,999",107
203021486,2021,Total,"$1,750-$1,999",341
203021486,2021,Total,"$1,750-$1,999",341
204031073,2021,Queensland,New South Wales,50
204031073,2021,$150-$299,New South Wales,50
204031073,2021,Non-family household,New South Wales,50
204031073,2021,Queensland,New South Wales,50
204031073,2021,Queensland,Negative/Nil income,50
204031073,2021,$150-$299,Negative/Nil income,50
204031073,2021,Non-family household,Negative/Nil income,50
204031073,2021,Queensland,Negative/Nil income,50
204031073,2021,Queensland,New South Wales,50
204031073,2021,$150-$299,New South Wales,50
204031073,2021,Non-family household,New South Wales,50
204031073,2021,Queensland,New South Wales,50
205021083,2021,Total,South Australia,0
205021083,2021,Total,South Australia,0
205021083,2021,Total,$300-$399,0
205021083,2021,Total,$300-$399,0
205021083,2021,Total,South Australia,0
205021083,2021,Total,South Australia,0
205031091,2021,Queensland,"$2,500-$2,999",3
205031091,2021,$150-$299,"$2,500-$2,999",3
205031091,2021,Non-family household,"$2,500-$2,999",3
205031091,2021,Queensland,"$2,500-$2,999",3
205051102,2021,Total,"$4,000 or more",112
205051102,2021,Total,"$4,000 or more",112
206051128,2021,Queensland,South Australia,117
206051128,2021,$150-$299,South Australia,117
206051128,2021,Non-family household,South Australia,117
206051128,2021,Queensland,South Australia,117
206051128,2021,Queensland,$300-$399,117
206051128,2021,$150-$299,$300-$399,117
206051128,2021,Non-family household,$300-$399,117
206051128,2021,Queensland,$300-$399,117
206051128,2021,Queensland,South Australia,117
206051128,2021,$150-$299,South Australia,117
206051128,2021,Non-family household,South Australia,117
206051128,2021,Queensland,South Australia,117
207021157,2021,Family households,Victoria,85
207021157,2021,Family households,$1-$149,85
207021157,2021,Family households,Victoria,85
208011170,2021,Total,Total,5787
208011170,2021,Total,Total,5787
208011170,2021,Total,Total,5787
208011170,2021,Total,Total,5787
208021179,2021,Queensland,"$1,250-$1,499",157
208021179,2021,$150-$299,"$1,250-$1,499",157
208021179,2021,Non-family household,"$1,250-$1,499",157
208021179,2021,Queensland,"$1,250-$1,499",157
208031190,2021,Total,"$2,000-$2,499",628
208031190,2021,Total,"$2,000-$2,499",628
209031213,2021,Family households,Northern Territory,85
209031213,2021,Family households,$650-$799,85
209031213,2021,Family households,Northern Territory,85
209041528,2021,Family households,South Australia,9
209041528,2021,Family households,$300-$399,9
209041528,2021,Family households,South Australia,9
210011227,2021,Queensland,"$3,000-$3,499",0
210011227,2021,$150-$299,"$3,000-$3,499",0
210011227,2021,Non-family household,"$3,000-$3,499",0
210011227,2021,Queensland,"$3,000-$3,499",0
210031440,2021,Family households,"$4,000 or more",172
210031537,2021,Queensland,"$1,750-$1,999",61
210031537,2021,$150-$299,"$1,750-$1,999",61
210031537,2021,Non-family household,"$1,750-$1,999",61
210031537,2021,Queensland,"$1,750-$1,999",61
210051248,2021,Total,Victoria,0
210051248,2021,Total,Victoria,0
210051248,2021,Total,$1-$149,0
210051248,2021,Total,$1-$149,0
210051248,2021,Total,Victoria,0
210051248,2021,Total,Victoria,0
210051545,2021,Queensland,"$1,750-$1,999",14
210051545,2021,$150-$299,"$1,750-$1,999",14
210051545,2021,Non-family household,"$1,750-$1,999",14
210051545,2021,Queensland,"$1,750-$1,999",14
211021262,2021,Family households,"$1,250-$1,499",137
212021453,2021,Total,Northern Territory,206
212021453,2021,Total,Northern Territory,206
212021453,2021,Total,$650-$799,206
212021453,2021,Total,$650-$799,206
212021453,2021,Total,Northern Territory,206
212021453,2021,Total,Northern Territory,206
212031304,2021,Queensland,"$4,000 or more",15
212031304,2021,$150-$299,"$4,000 or more",15
212031304,2021,Non-family household,"$4,000 or more",15
212031304,2021,Queensland,"$4,000 or more",15
212031559,2021,Total,South Australia,25
212031559,2021,Total,South Australia,25
212031559,2021,Total,$300-$399,25
212031559,2021,Total,$300-$399,25
212031559,2021,Total,South Australia,25
212031559,2021,Total,South Australia,25
212041313,2021,Family households,"$3,000-$3,499",291
212051324,2021,Total,"$4,000 or more",1265
212051324,2021,Total,"$4,000 or more",1265
212051327,2021,Family households,"$1,750-$1,999",331
213021343,2021,Family households,"$1,750-$1,999",200
213021346,2021,Queensland,Northern Territory,111
213021346,2021,$150-$299,Northern Territory,111
213021346,2021,Non-family household,Northern Territory,111
213021346,2021,Queensland,Northern Territory,111
213021346,2021,Queensland,$650-$799,111
213021346,2021,$150-$299,$650-$799,111
213021346,2021,Non-family household,$650-$799,111
213021346,2021,Queensland,$650-$799,111
213021346,2021,Queensland,Northern Territory,111
213021346,2021,$150-$299,Northern Territory,111
213021346,2021,Non-family household,Northern Territory,111
213021346,2021,Queensland,Northern Territory,111
213041462,2021,Total,"$1,250-$1,499",122
213041462,2021,Total,"$1,250-$1,499",122
217011423,2021,Queensland,Queensland,31
217011423,2021,$150-$299,Queensland,31
217011423,2021,Non-family household,Queensland,31
217011423,2021,Queensland,Queensland,31
217011423,2021,Queensland,$150-$299,31
217011423,2021,$150-$299,$150-$299,31
217011423,2021,Non-family household,$150-$299,31
217011423,2021,Queensland,$150-$299,31
217011423,2021,Queensland,Non-family household,31
217011423,2021,$150-$299,Non-family household,31
217011423,2021,Non-family household,Non-family household,31
217011423,2021,Queensland,Non-family household,31
217011423,2021,Queensland,Queensland,31
217011423,2021,$150-$299,Queensland,31
217011423,2021,Non-family household,Queensland,31
217011423,2021,Queensland,Queensland,31
217031474,2021,Queensland,All incomes not stated,43
217031474,2021,$150-$299,All incomes not stated,43
217031474,2021,Non-family household,All incomes not stated,43
217031474,2021,Queensland,All incomes not stated,43
202031032,2021,Queensland,Tasmania,48
202031032,2021,$150-$299,Tasmania,48
202031032,2021,Non-family household,Tasmania,48
202031032,2021,Queensland,Tasmania,48
202031032,2021,Queensland,$500-$649,48
202031032,2021,$150-$299,$500-$649,48
202031032,2021,Non-family household,$500-$649,48
202031032,2021,Queensland,$500-$649,48
202031032,2021,Queensland,Tasmania,48
202031032,2021,$150-$299,Tasmania,48
202031032,2021,Non-family household,Tasmania,48
202031032,2021,Queensland,Tasmania,48
203011034,2021,Queensland,Other Territories,27
203011034,2021,$150-$299,Other Territories,27
203011034,2021,Non-family household,Other Territories,27
203011034,2021,Queensland,Other Territories,27
203011034,2021,Queensland,"$1,000-$1,249",27
203011034,2021,$150-$299,"$1,000-$1,249",27
203011034,2021,Non-family household,"$1,000-$1,249",27
203011034,2021,Queensland,"$1,000-$1,249",27
203011034,2021,Queensland,Other Territories,27
203011034,2021,$150-$299,Other Territories,27
203011034,2021,Non-family household,Other Territories,27
203011034,2021,Queensland,Other Territories,27
203021039,2021,Family households,Other Territories,219
203021039,2021,Family households,"$1,000-$1,249",219
203021039,2021,Family households,Other Territories,219
205011076,2021,Queensland,Total,1979
205011076,2021,$150-$299,Total,1979
205011076,2021,Non-family household,Total,1979
205011076,2021,Queensland,Total,1979
205011076,2021,Queensland,Total,1979
205011076,2021,$150-$299,Total,1979
205011076,2021,Non-family household,Total,1979
205011076,2021,Queensland,Total,1979
206041121,2021,Family households,Northern Territory,81
206041121,2021,Family households,$650-$799,81
206041121,2021,Family households,Northern Territory,81
206041508,2021,Total,"$1,250-$1,499",246
206041508,2021,Total,"$1,250-$1,499",246
206051130,2021,Total,Other Territories,331
206051130,2021,Total,Other Territories,331
206051130,2021,Total,"$1,000-$1,249",331
206051130,2021,Total,"$1,000-$1,249",331
206051130,2021,Total,Other Territories,331
206051130,2021,Total,Other Territories,331
208031184,2021,Total,"$2,500-$2,999",0
208031184,2021,Total,"$2,500-$2,999",0
209041217,2021,Total,Northern Territory,169
209041217,2021,Total,Northern Territory,169
209041217,2021,Total,$650-$799,169
209041217,2021,Total,$650-$799,169
209041217,2021,Total,Northern Territory,169
209041217,2021,Total,Northern Territory,169
213011337,2021,Queensland,Other Territories,87
213011337,2021,$150-$299,Other Territories,87
213011337,2021,Non-family household,Other Territories,87
213011337,2021,Queensland,Other Territories,87
213011337,2021,Queensland,"$1,000-$1,249",87
213011337,2021,$150-$299,"$1,000-$1,249",87
213011337,2021,Non-family household,"$1,000-$1,249",87
213011337,2021,Queensland,"$1,000-$1,249",87
213011337,2021,Queensland,Other Territories,87
213011337,2021,$150-$299,Other Territories,87
213011337,2021,Non-family household,Other Territories,87
213011337,2021,Queensland,Other Territories,87
216021414,2021,Family households,Tasmania,57
216021414,2021,Family households,$500-$649,57
216021414,2021,Family households,Tasmania,57
216031418,2021,Family households,Other Territories,72
216031418,2021,Family households,"$1,000-$1,249",72
216031418,2021,Family households,Other Territories,72
217041479,2021,Queensland,Partial income stated,23
217041479,2021,$150-$299,Partial income stated,23
217041479,2021,Non-family household,Partial income stated,23
217041479,2021,Queensland,Partial income stated,23
201011008,2021,Total,"$4,000 or more",221
201011008,2021,Total,"$4,000 or more",221
201021010,2021,Family households,"$3,000-$3,499",94
203031049,2021,Queensland,All incomes not stated,22
203031049,2021,$150-$299,All incomes not stated,22
203031049,2021,Non-family household,All incomes not stated,22
203031049,2021,Queensland,All incomes not stated,22
205041095,2021,Family households,"$2,500-$2,999",326
205051100,2021,Queensland,"$1,750-$1,999",16
205051100,2021,$150-$299,"$1,750-$1,999",16
205051100,2021,Non-family household,"$1,750-$1,999",16
205051100,2021,Queensland,"$1,750-$1,999",16
206031502,2021,Family households,Australian Capital Territory,85
206031502,2021,Family households,$800-$999,85
206031502,2021,Family households,Australian Capital Territory,85
206071141,2021,Queensland,Partial income stated,66
206071141,2021,$150-$299,Partial income stated,66
206071141,2021,Non-family household,Partial income stated,66
206071141,2021,Queensland,Partial income stated,66
207031167,2021,Family households,Total,2774
207031167,2021,Family households,Total,2774
208021181,2021,Total,"$3,000-$3,499",256
208021181,2021,Total,"$3,000-$3,499",256
208031185,2021,Family households,"$2,000-$2,499",410
209021523,2021,Queensland,South Australia,155
209021523,2021,$150-$299,South Australia,155
209021523,2021,Non-family household,South Australia,155
209021523,2021,Queensland,South Australia,155
209021523,2021,Queensland,$300-$399,155
209021523,2021,$150-$299,$300-$399,155
209021523,2021,Non-family household,$300-$399,155
209021523,2021,Queensland,$300-$399,155
209021523,2021,Queensland,South Australia,155
209021523,2021,$150-$299,South Australia,155
209021523,2021,Non-family household,South Australia,155
209021523,2021,Queensland,South Australia,155
209031212,2021,Total,Australian Capital Territory,62
209031212,2021,Total,Australian Capital Territory,62
209031212,2021,Total,$800-$999,62
209031212,2021,Total,$800-$999,62
209031212,2021,Total,Australian Capital Territory,62
209031212,2021,Total,Australian Capital Territory,62
